Region,Provincia,Distrito,Ubigeo,Votosemitidos,Electores,N_Partidos,P_ausentismo,Año
ANCASH,CASMA,COMANDANTE NOEL,20503,1683.0,213.0,9.0,0.08778626278549174,2022
ANCASH,CASMA,YAUTAN,20505,4558.0,292.0,8.0,0.0895443041109622,2022
ANCASH,CASMA,YAUTAN,20505,4558.0,293.0,8.0,0.0895443041109622,2022
ANCASH,CASMA,YAUTAN,20505,4558.0,300.0,8.0,0.0895443041109622,2022
ANCASH,CORONGO,ACO,20602,48.0,189.0,1.0,0.12671957671957673,2022
ANCASH,CORONGO,ACO,20602,48.0,190.0,1.0,0.12671957671957673,2022
ANCASH,CORONGO,BAMBAS,20603,298.0,205.0,3.0,0.2416962664772279,2022
ANCASH,CORONGO,BAMBAS,20603,298.0,206.0,3.0,0.2416962664772279,2022
ANCASH,CORONGO,CUSCA,20604,1698.0,225.0,3.0,0.25605842354285246,2022
ANCASH,CORONGO,CUSCA,20604,1698.0,226.0,3.0,0.25605842354285246,2022
ANCASH,CORONGO,CUSCA,20604,1698.0,284.0,3.0,0.25605842354285246,2022
ANCASH,CORONGO,LA PAMPA,20605,501.0,297.0,3.0,0.18699548304320862,2022
ANCASH,CORONGO,LA PAMPA,20605,501.0,298.0,3.0,0.18699548304320862,2022
ANCASH,CORONGO,YANAC,20606,442.0,211.0,2.0,0.3485871411964589,2022
ANCASH,CORONGO,YANAC,20606,442.0,212.0,2.0,0.3485871411964589,2022
ANCASH,CORONGO,YUPAN,20607,140.0,159.0,1.0,0.4388364779874214,2022
ANCASH,CORONGO,YUPAN,20607,140.0,160.0,1.0,0.4388364779874214,2022
ANCASH,HUAYLAS,HUALLANCA,20702,780.0,256.0,5.0,0.15234375,2022
ANCASH,HUAYLAS,HUATA,20703,856.0,300.0,4.0,0.17126940639269406,2022
ANCASH,HUAYLAS,HUATA,20703,856.0,219.0,4.0,0.17126940639269406,2022
ANCASH,HUAYLAS,HUAYLAS,20704,807.0,293.0,3.0,0.18312398907230695,2022
ANCASH,HUAYLAS,HUAYLAS,20704,807.0,294.0,3.0,0.18312398907230695,2022
ANCASH,HUAYLAS,MATO,20705,1212.0,292.0,5.0,0.1382794115355245,2022
ANCASH,HUAYLAS,MATO,20705,1212.0,293.0,5.0,0.1382794115355245,2022
ANCASH,HUAYLAS,PAMPAROMAS,20706,4299.0,296.0,7.0,0.09646828289622922,2022
ANCASH,HUAYLAS,PAMPAROMAS,20706,4299.0,297.0,7.0,0.09646828289622922,2022
ANCASH,HUAYLAS,PUEBLO LIBRE,20707,4393.0,282.0,6.0,0.11608208924790427,2022
ANCASH,HUAYLAS,PUEBLO LIBRE,20707,4393.0,283.0,6.0,0.11608208924790427,2022
ANCASH,HUAYLAS,PUEBLO LIBRE,20707,4393.0,300.0,6.0,0.11608208924790427,2022
ANCASH,HUAYLAS,SANTA CRUZ,20708,2773.0,300.0,6.0,0.10979477279477279,2022
ANCASH,HUAYLAS,SANTA CRUZ,20708,2773.0,259.0,6.0,0.10979477279477279,2022
ANCASH,HUAYLAS,SANTA CRUZ,20708,2773.0,260.0,6.0,0.10979477279477279,2022
ANCASH,HUAYLAS,YURACMARCA,20709,1506.0,265.0,4.0,0.18925800645481627,2022
ANCASH,HUAYLAS,YURACMARCA,20709,1506.0,266.0,4.0,0.18925800645481627,2022
ANCASH,HUAYLAS,SANTO TORIBIO,20710,619.0,240.0,4.0,0.16069545297372062,2022
ANCASH,HUAYLAS,SANTO TORIBIO,20710,619.0,241.0,4.0,0.16069545297372062,2022
ANCASH,HUARI,CAJAY,20802,2578.0,291.0,4.0,0.18203108082662522,2022
ANCASH,HUARI,CAJAY,20802,2578.0,292.0,4.0,0.18203108082662522,2022
ANCASH,HUARI,CAJAY,20802,2578.0,300.0,4.0,0.18203108082662522,2022
ANCASH,HUARI,CHAVIN DE HUANTAR,20803,4610.0,292.0,6.0,0.11287933004526458,2022
ANCASH,HUARI,CHAVIN DE HUANTAR,20803,4610.0,293.0,6.0,0.11287933004526458,2022
ANCASH,HUARI,CHAVIN DE HUANTAR,20803,4610.0,300.0,6.0,0.11287933004526458,2022
ANCASH,HUARI,HUACACHI,20804,1917.0,283.0,5.0,0.15053003533568904,2022
ANCASH,HUARI,HUACHIS,20805,3382.0,300.0,4.0,0.18412213627289456,2022
ANCASH,HUARI,HUACHIS,20805,3382.0,288.0,4.0,0.18412213627289456,2022
ANCASH,HUARI,HUACHIS,20805,3382.0,289.0,4.0,0.18412213627289456,2022
ANCASH,HUARI,HUACCHIS,20806,1736.0,300.0,3.0,0.24896160643716136,2022
ANCASH,HUARI,HUACCHIS,20806,1736.0,263.0,3.0,0.24896160643716136,2022
ANCASH,HUARI,HUACCHIS,20806,1736.0,262.0,3.0,0.24896160643716136,2022
ANCASH,HUARI,HUANTAR,20807,1814.0,281.0,3.0,0.22949778076127633,2022
ANCASH,HUARI,HUANTAR,20807,1814.0,282.0,3.0,0.22949778076127633,2022
ANCASH,HUARI,HUANTAR,20807,1814.0,287.0,3.0,0.22949778076127633,2022
ANCASH,HUARI,HUANTAR,20807,1814.0,288.0,3.0,0.22949778076127633,2022
ANCASH,HUARI,MASIN,20808,1197.0,296.0,4.0,0.17554311304311307,2022
ANCASH,HUARI,MASIN,20808,1197.0,297.0,4.0,0.17554311304311307,2022
ANCASH,HUARI,PAUCAS,20809,1494.0,249.0,7.0,0.10779737023897339,2022
ANCASH,HUARI,PONTO,20810,3219.0,282.0,4.0,0.191019391219486,2022
ANCASH,HUARI,PONTO,20810,3219.0,283.0,4.0,0.191019391219486,2022
ANCASH,HUARI,PONTO,20810,3219.0,300.0,4.0,0.191019391219486,2022
ANCASH,HUARI,RAHUAPAMPA,20811,627.0,296.0,5.0,0.14121621621621622,2022
ANCASH,HUARI,RAPAYAN,20812,1312.0,288.0,4.0,0.18960005366525692,2022
ANCASH,HUARI,RAPAYAN,20812,1312.0,289.0,4.0,0.18960005366525692,2022
ANCASH,HUARI,SAN MARCOS,20813,12431.0,293.0,7.0,0.09670359636400412,2022
ANCASH,HUARI,SAN MARCOS,20813,12431.0,294.0,7.0,0.09670359636400412,2022
ANCASH,HUARI,SAN MARCOS,20813,12431.0,300.0,7.0,0.09670359636400412,2022
ANCASH,HUARI,SAN MARCOS,20813,12431.0,276.0,7.0,0.09670359636400412,2022
ANCASH,HUARI,SAN MARCOS,20813,12431.0,277.0,7.0,0.09670359636400412,2022
ANCASH,HUARI,SAN PEDRO DE CHANA,20814,2591.0,300.0,5.0,0.14919621682597115,2022
ANCASH,HUARI,SAN PEDRO DE CHANA,20814,2591.0,245.0,5.0,0.14919621682597115,2022
ANCASH,HUARI,SAN PEDRO DE CHANA,20814,2591.0,246.0,5.0,0.14919621682597115,2022
ANCASH,HUARI,UCO,20815,1144.0,300.0,3.0,0.24108361944568843,2022
ANCASH,HUARI,UCO,20815,1144.0,232.0,3.0,0.24108361944568843,2022
ANCASH,HUARI,UCO,20815,1144.0,231.0,3.0,0.24108361944568843,2022
ANCASH,HUARI,ANRA,20816,1709.0,300.0,8.0,0.0865462669027373,2022
ANCASH,HUARI,ANRA,20816,1709.0,254.0,8.0,0.0865462669027373,2022
ANCASH,HUARI,ANRA,20816,1709.0,253.0,8.0,0.0865462669027373,2022
ANCASH,MARISCAL LUZURIAGA,CASCA,20902,2719.0,278.0,3.0,0.2516931099506697,2022
ANCASH,MARISCAL LUZURIAGA,CASCA,20902,2719.0,279.0,3.0,0.2516931099506697,2022
ANCASH,MARISCAL LUZURIAGA,LUCMA,20903,1726.0,276.0,3.0,0.243586144427046,2022
ANCASH,MARISCAL LUZURIAGA,LUCMA,20903,1726.0,277.0,3.0,0.243586144427046,2022
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,20904,1340.0,243.0,3.0,0.23954987725336171,2022
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,20904,1340.0,244.0,3.0,0.23954987725336171,2022
ANCASH,MARISCAL LUZURIAGA,LLAMA,20905,584.0,242.0,2.0,0.300717613848927,2022
ANCASH,MARISCAL LUZURIAGA,LLAMA,20905,584.0,243.0,2.0,0.300717613848927,2022
ANCASH,MARISCAL LUZURIAGA,LLUMPA,20906,2850.0,290.0,5.0,0.12441451255579068,2022
ANCASH,MARISCAL LUZURIAGA,LLUMPA,20906,2850.0,291.0,5.0,0.12441451255579068,2022
ANCASH,MARISCAL LUZURIAGA,LLUMPA,20906,2850.0,300.0,5.0,0.12441451255579068,2022
ANCASH,MARISCAL LUZURIAGA,MUSGA,20907,642.0,287.0,2.0,0.37195525229061815,2022
ANCASH,MARISCAL LUZURIAGA,MUSGA,20907,642.0,288.0,2.0,0.37195525229061815,2022
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,20908,710.0,250.0,3.0,0.23666666666666666,2022
ANCASH,PALLASCA,BOLOGNESI,21002,586.0,296.0,4.0,0.16497747747747749,2022
ANCASH,PALLASCA,CONCHUCOS,21003,3279.0,290.0,7.0,0.08569539959618423,2022
ANCASH,PALLASCA,CONCHUCOS,21003,3279.0,291.0,7.0,0.08569539959618423,2022
ANCASH,PALLASCA,CONCHUCOS,21003,3279.0,300.0,7.0,0.08569539959618423,2022
ANCASH,PALLASCA,CONCHUCOS,21003,3279.0,281.0,7.0,0.08569539959618423,2022
ANCASH,PALLASCA,HUACASCHUQUE,21004,303.0,216.0,4.0,0.17493919610855094,2022
ANCASH,PALLASCA,HUACASCHUQUE,21004,303.0,217.0,4.0,0.17493919610855094,2022
ANCASH,PALLASCA,HUANDOVAL,21005,509.0,252.0,4.0,0.1680913691783257,2022
ANCASH,PALLASCA,HUANDOVAL,21005,509.0,253.0,4.0,0.1680913691783257,2022
ANCASH,PALLASCA,LACABAMBA,21006,363.0,245.0,3.0,0.2464299540954593,2022
ANCASH,PALLASCA,LACABAMBA,21006,363.0,246.0,3.0,0.2464299540954593,2022
ANCASH,PALLASCA,LLAPO,21007,126.0,222.0,1.0,0.2844665932901227,2022
ANCASH,PALLASCA,LLAPO,21007,126.0,221.0,1.0,0.2844665932901227,2022
ANCASH,PALLASCA,PALLASCA,21008,1359.0,287.0,5.0,0.13501638460262155,2022
ANCASH,PALLASCA,PALLASCA,21008,1359.0,288.0,5.0,0.13501638460262155,2022
ANCASH,PALLASCA,PAMPAS,21009,1967.0,300.0,3.0,0.21371625721360732,2022
ANCASH,PALLASCA,PAMPAS,21009,1967.0,255.0,3.0,0.21371625721360732,2022
ANCASH,PALLASCA,PAMPAS,21009,1967.0,256.0,3.0,0.21371625721360732,2022
ANCASH,PALLASCA,SANTA ROSA,21010,551.0,263.0,4.0,0.17414760725121944,2022
ANCASH,PALLASCA,SANTA ROSA,21010,551.0,264.0,4.0,0.17414760725121944,2022
ANCASH,PALLASCA,TAUCA,21011,1340.0,287.0,4.0,0.16674962667994025,2022
ANCASH,POMABAMBA,HUAYLLAN,21102,1931.0,300.0,6.0,0.11283117687212359,2022
ANCASH,POMABAMBA,HUAYLLAN,21102,1931.0,268.0,6.0,0.11283117687212359,2022
ANCASH,POMABAMBA,HUAYLLAN,21102,1931.0,269.0,6.0,0.11283117687212359,2022
ANCASH,POMABAMBA,PAROBAMBA,21103,2889.0,300.0,5.0,0.12212633714787036,2022
ANCASH,POMABAMBA,PAROBAMBA,21103,2889.0,245.0,5.0,0.12212633714787036,2022
ANCASH,POMABAMBA,PAROBAMBA,21103,2889.0,246.0,5.0,0.12212633714787036,2022
ANCASH,POMABAMBA,QUINUABAMBA,21104,1067.0,297.0,6.0,0.09962883872279846,2022
ANCASH,POMABAMBA,QUINUABAMBA,21104,1067.0,298.0,6.0,0.09962883872279846,2022
ANCASH,RECUAY,COTAPARACO,21202,386.0,281.0,4.0,0.1720227503812913,2022
ANCASH,RECUAY,COTAPARACO,21202,386.0,280.0,4.0,0.1720227503812913,2022
ANCASH,RECUAY,HUAYLLAPAMPA,21203,219.0,243.0,1.0,0.3004115226337449,2022
ANCASH,RECUAY,MARCA,21204,930.0,288.0,3.0,0.2501694817655025,2022
ANCASH,RECUAY,MARCA,21204,930.0,289.0,3.0,0.2501694817655025,2022
ANCASH,RECUAY,PAMPAS CHICO,21205,712.0,195.0,3.0,0.24252516099205992,2022
ANCASH,RECUAY,PAMPAS CHICO,21205,712.0,196.0,3.0,0.24252516099205992,2022
ANCASH,RECUAY,PARARIN,21206,900.0,278.0,6.0,0.11764821735492585,2022
ANCASH,RECUAY,PARARIN,21206,900.0,279.0,6.0,0.11764821735492585,2022
ANCASH,RECUAY,TAPACOCHA,21207,382.0,287.0,4.0,0.1661010694928378,2022
ANCASH,RECUAY,TAPACOCHA,21207,382.0,288.0,4.0,0.1661010694928378,2022
ANCASH,RECUAY,TICAPAMPA,21208,1612.0,297.0,5.0,0.13413159371492706,2022
ANCASH,RECUAY,LLACLLIN,21209,775.0,234.0,5.0,0.1553890977720765,2022
ANCASH,RECUAY,LLACLLIN,21209,775.0,235.0,5.0,0.1553890977720765,2022
ANCASH,RECUAY,CATAC,21210,2534.0,296.0,6.0,0.11828711918989697,2022
ANCASH,RECUAY,CATAC,21210,2534.0,297.0,6.0,0.11828711918989697,2022
ANCASH,RECUAY,CATAC,21210,2534.0,300.0,6.0,0.11828711918989697,2022
ANCASH,SANTA,CACERES DEL PERU,21302,2697.0,300.0,11.0,0.05617944147355912,2022
ANCASH,SANTA,CACERES DEL PERU,21302,2697.0,238.0,11.0,0.05617944147355912,2022
ANCASH,SANTA,MACATE,21303,2198.0,259.0,9.0,0.073887072968028,2022
ANCASH,SANTA,MORO,21304,4973.0,300.0,8.0,0.08939760981912144,2022
ANCASH,SANTA,MORO,21304,4973.0,258.0,8.0,0.08939760981912144,2022
ANCASH,SANTA,NEPEÑA,21305,7976.0,281.0,11.0,0.06443066579778733,2022
ANCASH,SANTA,NEPEÑA,21305,7976.0,282.0,11.0,0.06443066579778733,2022
ANCASH,SANTA,NEPEÑA,21305,7976.0,300.0,11.0,0.06443066579778733,2022
ANCASH,SANTA,NEPEÑA,21305,7976.0,286.0,11.0,0.06443066579778733,2022
ANCASH,SANTA,NEPEÑA,21305,7976.0,287.0,11.0,0.06443066579778733,2022
ANCASH,SANTA,SAMANCO,21306,2946.0,289.0,7.0,0.11038404502072321,2022
ANCASH,SANTA,SAMANCO,21306,2946.0,300.0,7.0,0.11038404502072321,2022
ANCASH,SANTA,SANTA,21307,16090.0,297.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,SANTA,21307,16090.0,298.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,SANTA,21307,16090.0,295.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,SANTA,21307,16090.0,296.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,SANTA,21307,16090.0,299.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,SANTA,21307,16090.0,300.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,SANTA,21307,16090.0,244.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,SANTA,21307,16090.0,243.0,11.0,0.05825286935423128,2022
ANCASH,SANTA,COISHCO,21308,8734.0,293.0,8.0,0.08425187056236337,2022
ANCASH,SANTA,COISHCO,21308,8734.0,294.0,8.0,0.08425187056236337,2022
ANCASH,SANTA,COISHCO,21308,8734.0,300.0,8.0,0.08425187056236337,2022
ANCASH,SANTA,COISHCO,21308,8734.0,288.0,8.0,0.08425187056236337,2022
ANCASH,SANTA,COISHCO,21308,8734.0,289.0,8.0,0.08425187056236337,2022
ANCASH,SANTA,NUEVO CHIMBOTE,21309,69608.0,300.0,13.0,0.04828155446753706,2022
ANCASH,SANTA,NUEVO CHIMBOTE,21309,69608.0,295.0,13.0,0.04828155446753706,2022
ANCASH,SANTA,NUEVO CHIMBOTE,21309,69608.0,296.0,13.0,0.04828155446753706,2022
ANCASH,SIHUAS,ALFONSO UGARTE,21402,348.0,239.0,4.0,0.181640080195258,2022
ANCASH,SIHUAS,ALFONSO UGARTE,21402,348.0,240.0,4.0,0.181640080195258,2022
ANCASH,SIHUAS,CHINGALPO,21403,637.0,201.0,4.0,0.17718820449050304,2022
ANCASH,SIHUAS,CHINGALPO,21403,637.0,202.0,4.0,0.17718820449050304,2022
ANCASH,SIHUAS,HUAYLLABAMBA,21404,1734.0,296.0,6.0,0.09909673535560061,2022
ANCASH,SIHUAS,HUAYLLABAMBA,21404,1734.0,297.0,6.0,0.09909673535560061,2022
ANCASH,SIHUAS,QUICHES,21405,1092.0,278.0,5.0,0.11193625744565638,2022
ANCASH,SIHUAS,QUICHES,21405,1092.0,279.0,5.0,0.11193625744565638,2022
ANCASH,SIHUAS,SICSIBAMBA,21406,927.0,267.0,5.0,0.13846609648387276,2022
ANCASH,SIHUAS,SICSIBAMBA,21406,927.0,268.0,5.0,0.13846609648387276,2022
ANCASH,SIHUAS,ACOBAMBA,21407,949.0,290.0,5.0,0.1422798007869002,2022
ANCASH,SIHUAS,ACOBAMBA,21407,949.0,222.0,5.0,0.1422798007869002,2022
ANCASH,SIHUAS,ACOBAMBA,21407,949.0,221.0,5.0,0.1422798007869002,2022
ANCASH,SIHUAS,CASHAPAMPA,21408,1392.0,261.0,3.0,0.2219858052313962,2022
ANCASH,SIHUAS,RAGASH,21409,1685.0,269.0,4.0,0.17219051863446308,2022
ANCASH,SIHUAS,RAGASH,21409,1685.0,270.0,4.0,0.17219051863446308,2022
ANCASH,SIHUAS,SAN JUAN,21410,3372.0,260.0,4.0,0.15464008936898993,2022
ANCASH,SIHUAS,SAN JUAN,21410,3372.0,283.0,4.0,0.15464008936898993,2022
ANCASH,SIHUAS,SAN JUAN,21410,3372.0,284.0,4.0,0.15464008936898993,2022
ANCASH,YUNGAY,CASCAPARA,21502,1054.0,282.0,6.0,0.10712355030699813,2022
ANCASH,YUNGAY,CASCAPARA,21502,1054.0,283.0,6.0,0.10712355030699813,2022
ANCASH,YUNGAY,MANCOS,21503,3768.0,285.0,8.0,0.07999083377459261,2022
ANCASH,YUNGAY,MANCOS,21503,3768.0,286.0,8.0,0.07999083377459261,2022
ANCASH,YUNGAY,MANCOS,21503,3768.0,300.0,8.0,0.07999083377459261,2022
ANCASH,YUNGAY,MATACOTO,21504,1066.0,288.0,3.0,0.2465838459566833,2022
ANCASH,YUNGAY,MATACOTO,21504,1066.0,289.0,3.0,0.2465838459566833,2022
ANCASH,YUNGAY,QUILLO,21505,6724.0,300.0,5.0,0.13543334518438918,2022
ANCASH,YUNGAY,QUILLO,21505,6724.0,276.0,5.0,0.13543334518438918,2022
ANCASH,YUNGAY,QUILLO,21505,6724.0,275.0,5.0,0.13543334518438918,2022
ANCASH,YUNGAY,RANRAHIRCA,21506,1910.0,300.0,8.0,0.0893090478512224,2022
ANCASH,YUNGAY,RANRAHIRCA,21506,1910.0,293.0,8.0,0.0893090478512224,2022
ANCASH,YUNGAY,RANRAHIRCA,21506,1910.0,294.0,8.0,0.0893090478512224,2022
ANCASH,YUNGAY,SHUPLUY,21507,1275.0,267.0,5.0,0.13590612373484146,2022
ANCASH,YUNGAY,SHUPLUY,21507,1275.0,268.0,5.0,0.13590612373484146,2022
ANCASH,YUNGAY,YANAMA,21508,3011.0,293.0,7.0,0.08689803364252312,2022
ANCASH,YUNGAY,YANAMA,21508,3011.0,294.0,7.0,0.08689803364252312,2022
ANCASH,YUNGAY,YANAMA,21508,3011.0,300.0,7.0,0.08689803364252312,2022
ANCASH,ANTONIO RAIMONDI,ACZO,21602,918.0,258.0,5.0,0.1220353751491243,2022
ANCASH,ANTONIO RAIMONDI,ACZO,21602,918.0,259.0,5.0,0.1220353751491243,2022
ANCASH,ANTONIO RAIMONDI,CHACCHO,21603,858.0,292.0,8.0,0.07330432699050914,2022
ANCASH,ANTONIO RAIMONDI,CHACCHO,21603,858.0,293.0,8.0,0.07330432699050914,2022
ANCASH,ANTONIO RAIMONDI,CHINGAS,21604,759.0,282.0,4.0,0.13457446808510637,2022
ANCASH,ANTONIO RAIMONDI,MIRGAS,21605,2233.0,259.0,4.0,0.14282402909624448,2022
ANCASH,ANTONIO RAIMONDI,MIRGAS,21605,2233.0,260.0,4.0,0.14282402909624448,2022
ANCASH,ANTONIO RAIMONDI,MIRGAS,21605,2233.0,300.0,4.0,0.14282402909624448,2022
ANCASH,ANTONIO RAIMONDI,SAN JUAN DE RONTOY,21606,761.0,248.0,4.0,0.1534274193548387,2022
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,21702,2222.0,277.0,5.0,0.12230296937936246,2022
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,21702,2222.0,278.0,5.0,0.12230296937936246,2022
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,21703,1562.0,300.0,6.0,0.09268001899304046,2022
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,21703,1562.0,216.0,6.0,0.09268001899304046,2022
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,21703,1562.0,217.0,6.0,0.09268001899304046,2022
ANCASH,ASUNCION,ACOCHACA,21802,1628.0,279.0,3.0,0.19707890501746556,2022
ANCASH,ASUNCION,ACOCHACA,21802,1628.0,280.0,3.0,0.19707890501746556,2022
ANCASH,HUARMEY,COCHAPETI,21902,751.0,236.0,4.0,0.19950489197643123,2022
ANCASH,HUARMEY,HUAYAN,21903,535.0,280.0,5.0,0.13731829573934837,2022
ANCASH,HUARMEY,MALVAS,21904,697.0,232.0,4.0,0.1810029881699924,2022
ANCASH,HUARMEY,MALVAS,21904,697.0,233.0,4.0,0.1810029881699924,2022
ANCASH,HUARMEY,CULEBRAS,21905,1123.0,295.0,2.0,0.27143675152149727,2022
ANCASH,HUARMEY,CULEBRAS,21905,1123.0,296.0,2.0,0.27143675152149727,2022
ANCASH,OCROS,ACAS,22001,361.0,228.0,3.0,0.2638888888888889,2022
ANCASH,OCROS,CAJAMARQUILLA,22002,130.0,177.0,2.0,0.3672316384180791,2022
ANCASH,OCROS,CARHUAPAMPA,22003,389.0,250.0,2.0,0.389,2022
ANCASH,OCROS,COCHAS,22004,1019.0,272.0,4.0,0.191116856106906,2022
ANCASH,OCROS,CONGAS,22005,647.0,232.0,4.0,0.17409723249963002,2022
ANCASH,OCROS,CONGAS,22005,647.0,233.0,4.0,0.17409723249963002,2022
ANCASH,OCROS,LLIPA,22006,162.0,231.0,3.0,0.23376623376623376,2022
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,22008,380.0,280.0,4.0,0.16964285714285715,2022
ANCASH,OCROS,SAN PEDRO,22009,724.0,243.0,3.0,0.24802249881940228,2022
ANCASH,OCROS,SAN PEDRO,22009,724.0,244.0,3.0,0.24802249881940228,2022
ANCASH,OCROS,SANTIAGO DE CHILCAS,22010,293.0,189.0,3.0,0.25772301123178315,2022
ANCASH,OCROS,SANTIAGO DE CHILCAS,22010,293.0,190.0,3.0,0.25772301123178315,2022
APURIMAC,ABANCAY,CIRCA,30102,1927.0,290.0,5.0,0.13285405100090375,2022
APURIMAC,ABANCAY,CIRCA,30102,1927.0,291.0,5.0,0.13285405100090375,2022
APURIMAC,ABANCAY,CIRCA,30102,1927.0,300.0,5.0,0.13285405100090375,2022
APURIMAC,ABANCAY,CURAHUASI,30103,8757.0,299.0,6.0,0.1143850523160416,2022
APURIMAC,ABANCAY,CURAHUASI,30103,8757.0,300.0,6.0,0.1143850523160416,2022
APURIMAC,ABANCAY,CHACOCHE,30104,894.0,245.0,3.0,0.2434377145475186,2022
APURIMAC,ABANCAY,CHACOCHE,30104,894.0,246.0,3.0,0.2434377145475186,2022
APURIMAC,ABANCAY,CHACOCHE,30104,894.0,183.0,3.0,0.2434377145475186,2022
APURIMAC,ABANCAY,HUANIPACA,30105,2279.0,300.0,6.0,0.10895996348461137,2022
APURIMAC,ABANCAY,HUANIPACA,30105,2279.0,284.0,6.0,0.10895996348461137,2022
APURIMAC,ABANCAY,LAMBRAMA,30106,2509.0,267.0,6.0,0.10785307033005388,2022
APURIMAC,ABANCAY,LAMBRAMA,30106,2509.0,268.0,6.0,0.10785307033005388,2022
APURIMAC,ABANCAY,LAMBRAMA,30106,2509.0,300.0,6.0,0.10785307033005388,2022
APURIMAC,ABANCAY,PICHIRHUA,30107,2299.0,274.0,6.0,0.10179144022085025,2022
APURIMAC,ABANCAY,PICHIRHUA,30107,2299.0,275.0,6.0,0.10179144022085025,2022
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,30108,1651.0,300.0,6.0,0.10997030786060323,2022
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,30108,1651.0,237.0,6.0,0.10997030786060323,2022
APURIMAC,ABANCAY,TAMBURCO,30109,4925.0,300.0,7.0,0.09970584023399602,2022
APURIMAC,ABANCAY,TAMBURCO,30109,4925.0,282.0,7.0,0.09970584023399602,2022
APURIMAC,ABANCAY,TAMBURCO,30109,4925.0,283.0,7.0,0.09970584023399602,2022
APURIMAC,AYMARAES,CAPAYA,30202,455.0,297.0,4.0,0.1914983164983165,2022
APURIMAC,AYMARAES,CARAYBAMBA,30203,701.0,258.0,3.0,0.22620668841599076,2022
APURIMAC,AYMARAES,CARAYBAMBA,30203,701.0,259.0,3.0,0.22620668841599076,2022
APURIMAC,AYMARAES,COLCABAMBA,30204,539.0,245.0,5.0,0.14645981970023783,2022
APURIMAC,AYMARAES,COLCABAMBA,30204,539.0,246.0,5.0,0.14645981970023783,2022
APURIMAC,AYMARAES,COTARUSE,30205,2190.0,300.0,5.0,0.1369927489542913,2022
APURIMAC,AYMARAES,COTARUSE,30205,2190.0,283.0,5.0,0.1369927489542913,2022
APURIMAC,AYMARAES,COTARUSE,30205,2190.0,284.0,5.0,0.1369927489542913,2022
APURIMAC,AYMARAES,CHAPIMARCA,30206,1241.0,261.0,5.0,0.1286567191220639,2022
APURIMAC,AYMARAES,CHAPIMARCA,30206,1241.0,260.0,5.0,0.1286567191220639,2022
APURIMAC,AYMARAES,IHUAYLLO,30207,440.0,292.0,4.0,0.18804642573285332,2022
APURIMAC,AYMARAES,IHUAYLLO,30207,440.0,293.0,4.0,0.18804642573285332,2022
APURIMAC,AYMARAES,LUCRE,30208,1061.0,277.0,4.0,0.16721824271258032,2022
APURIMAC,AYMARAES,LUCRE,30208,1061.0,278.0,4.0,0.16721824271258032,2022
APURIMAC,AYMARAES,LUCRE,30208,1061.0,199.0,4.0,0.16721824271258032,2022
APURIMAC,AYMARAES,POCOHUANCA,30209,843.0,296.0,2.0,0.35912693725193723,2022
APURIMAC,AYMARAES,SAÑAYCA,30210,668.0,248.0,4.0,0.16834677419354838,2022
APURIMAC,AYMARAES,SORAYA,30211,471.0,219.0,3.0,0.23896499238964988,2022
APURIMAC,AYMARAES,TAPAIRIHUA,30212,1577.0,300.0,5.0,0.14477803647607113,2022
APURIMAC,AYMARAES,TAPAIRIHUA,30212,1577.0,237.0,5.0,0.14477803647607113,2022
APURIMAC,AYMARAES,TINTAY,30213,1781.0,300.0,3.0,0.2336427237085345,2022
APURIMAC,AYMARAES,TINTAY,30213,1781.0,286.0,3.0,0.2336427237085345,2022
APURIMAC,AYMARAES,TINTAY,30213,1781.0,287.0,3.0,0.2336427237085345,2022
APURIMAC,AYMARAES,TORAYA,30214,813.0,253.0,4.0,0.1606719367588933,2022
APURIMAC,AYMARAES,YANACA,30215,621.0,236.0,4.0,0.1642820746620897,2022
APURIMAC,AYMARAES,YANACA,30215,621.0,237.0,4.0,0.1642820746620897,2022
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,30216,561.0,243.0,4.0,0.19238683127572018,2022
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,30217,510.0,242.0,4.0,0.17513944155358296,2022
